DistrictofResidenceEntityName,DistrictofResidenceEntityID,SchoolEntityName,SchoolEntityID,SchoolCTDS,PS,KG,1,2,3,4,5,6,7,8,9,10,11,12,Total,
Chandler Unified District #80,4242,AZ Aspire Academy,92933,072142001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Anna Marie Jacobson  Elementary School,5117,070280112,*,104,87,86,115,142,130,161,*,*,*,*,*,*,825,
Chandler Unified District #80,4242,Arizona College Prep Erie Campus,89591,070280243,*,*,*,*,*,*,*,*,109,131,165,123,98,84,710,
Chandler Unified District #80,4242,Arizona College Prep Oakland Campus,90302,070280145,*,*,*,*,*,*,*,128,233,220,*,*,*,*,581,
Chandler Unified District #80,4242,Audrey & Robert Ryan Elementary,85838,070280135,*,84,84,107,140,140,149,128,*,*,*,*,*,*,832,
Chandler Unified District #80,4242,Autism Academy for Education and Development,92679,072128003,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Banner Academy,7341,072144001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Basha Elementary,79247,070280129,34,83,107,98,81,113,113,134,*,*,*,*,*,*,763,
Chandler Unified District #80,4242,Basha High School,79633,070280203,19,*,*,*,*,*,*,64,71,26,591,554,704,613,2642,
Chandler Unified District #80,4242,Bogle Junior High School,5125,070280120,*,*,*,*,*,*,*,*,651,603,*,*,*,*,1254,
Chandler Unified District #80,4242,"Brightmont Academy, Chandler Campus",91927,072124002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,CARD Academy Chandler,539264,072139002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Canyon State Academy,79303,072107001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Chandler High School,5127,070280202,*,*,*,*,*,*,*,*,*,*,853,851,795,742,3241,
Chandler Unified District #80,4242,Chandler Online Academy,91282,070280270,*,*,*,*,*,*,*,*,*,*,13,30,33,47,139,
Chandler Unified District #80,4242,Chandler Traditional Academy - Goodman,5119,070280114,*,117,116,108,99,103,92,82,*,*,*,*,*,*,717,
Chandler Unified District #80,4242,Chandler Traditional Academy - Independence,88404,070280136,*,123,122,138,134,120,108,71,*,*,*,*,*,*,816,
Chandler Unified District #80,4242,Chandler Traditional Academy - Liberty Campus,80102,070280133,*,119,96,111,92,98,87,64,*,*,*,*,*,*,667,
Chandler Unified District #80,4242,Chandler Traditional Academy-Freedom,85837,070280134,23,91,88,95,97,97,110,81,*,*,*,*,*,*,682,
Chandler Unified District #80,4242,Chandler Traditional Academy-Humphrey,5122,070280117,*,69,66,81,74,82,57,59,*,*,*,*,*,*,488,
Chandler Unified District #80,4242,Charlotte Patterson Elementary,89926,070280140,*,145,123,143,146,156,157,128,*,*,*,*,*,*,998,
Chandler Unified District #80,4242,Chrysalis Academy,81206,072147101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,DESERT VOICES ORAL LEARNING CE,7302,072105001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Desert Choices Power Ranch Elementary Higley,90870,072112003,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Devereux,7296,072102001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Dr Howard K Conley Elementary School,5126,070280122,20,89,102,98,95,104,104,102,*,*,*,*,*,*,714,
Chandler Unified District #80,4242,Dr. Camille Casteel High School,92892,070280247,*,*,*,*,*,*,*,*,526,532,399,*,*,*,1765,
Chandler Unified District #80,4242,Dr. Gary and Annette Auxier Elementary School,92891,070280146,20,129,135,109,118,117,111,144,*,*,*,*,*,*,883,
Chandler Unified District #80,4242,FOUNDATION FOR BLIND CHILDREN,7335,072140001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Frye Elementary School,5116,070280111,38,72,85,76,76,77,77,71,*,*,*,*,*,*,572,
Chandler Unified District #80,4242,Galveston Elementary School,5113,070280107,62,84,83,92,84,107,76,88,*,*,*,*,*,*,676,
Chandler Unified District #80,4242,Gateway Academy,87276,072136001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Haley Elementary,89925,070280141,*,149,123,143,144,153,126,118,*,*,*,*,*,*,956,
Chandler Unified District #80,4242,Hamilton High School,6015,070280223,*,*,*,*,*,*,*,*,*,*,1020,1051,945,884,3900,
Chandler Unified District #80,4242,Hartford Sylvia Encinas Elementary,5114,070280108,40,85,87,89,124,102,89,89,*,*,*,*,*,*,705,
Chandler Unified District #80,4242,Hi-Star Center for Children,7373,072170001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Ira A. Fulton Elementary,89590,070280138,*,128,135,129,139,135,148,137,*,*,*,*,*,*,951,
Chandler Unified District #80,4242,Jane D. Hull Elementary,79653,070280130,43,81,96,109,94,107,117,114,*,*,*,*,*,*,761,
Chandler Unified District #80,4242,John & Carol Carlson Elementary,91794,070280142,*,108,107,123,120,127,99,91,*,*,*,*,*,*,775,
Chandler Unified District #80,4242,John M Andersen Elementary School,5121,070280116,*,97,92,106,105,92,122,*,*,*,*,*,*,*,614,
Chandler Unified District #80,4242,John M Andersen Jr High School,5123,070280118,*,*,*,*,*,*,*,122,377,440,*,*,*,*,939,
Chandler Unified District #80,4242,Knox Gifted Academy,5115,070280109,87,61,67,74,124,126,138,132,*,*,*,*,*,*,809,
Chandler Unified District #80,4242,"LifeShare Educational Resources: Main Campus (Gilbert, AZ)",78996,072196001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,34,
Chandler Unified District #80,4242,Mingus Mountain Academy,90049,132116001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Navarrete Elementary,79636,070280132,*,74,83,76,106,127,126,128,*,*,*,*,*,*,720,
Chandler Unified District #80,4242,New Way Learning Academy,7304,072108001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Oasis Behavioral Health,79244,072106001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Pathways School,92254,072132001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Perry High School,89613,070280228,*,*,*,*,*,*,*,*,*,*,932,902,920,788,3542,
Chandler Unified District #80,4242,Prestige School at Rite of Passage,90438,072107003,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Riggs Elementary,89589,070280139,86,89,112,133,153,143,145,127,*,*,*,*,*,*,988,
Chandler Unified District #80,4242,Robert and Danell Tarwater Elementary,6014,070280127,*,108,134,120,116,126,130,136,*,*,*,*,*,*,870,
Chandler Unified District #80,4242,Rudy G Bologna Elementary,6013,070280124,39,81,75,86,74,95,73,104,*,*,*,*,*,*,627,
Chandler Unified District #80,4242,San Marcos Elementary School,5111,070280105,85,68,62,80,75,63,76,70,*,*,*,*,*,*,579,
Chandler Unified District #80,4242,Sanborn Elementary School,5118,070280113,*,77,70,97,99,95,102,88,*,*,*,*,*,*,628,
Chandler Unified District #80,4242,Santan Elementary,87679,070280137,82,79,86,93,119,144,174,156,*,*,*,*,*,*,933,
Chandler Unified District #80,4242,Santan Junior High School,79634,070280121,*,*,*,*,*,*,*,*,642,685,*,*,*,*,1327,
Chandler Unified District #80,4242,Shumway Leadership Academy,5124,070280119,20,72,67,60,75,65,63,71,*,*,*,*,*,*,493,
Chandler Unified District #80,4242,Sycamore Canyon Ctr for Youth,89565,072107002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,T. Dale Hancock Elementary School,79635,070280131,68,92,98,111,100,115,119,120,*,*,*,*,*,*,823,
Chandler Unified District #80,4242,THE NEW FOUNDATION,7333,072135001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chandler Unified District #80,4242,Weinberg Elementary School,5120,070280115,*,100,97,126,123,118,119,124,*,*,*,*,*,*,807,
Chandler Unified District #80,4242,Willie & Coy Payne Jr. High,87519,070280110,*,*,*,*,*,*,*,*,511,512,*,*,*,*,1023,
Chandler Unified District #80,4242,Willis Junior High School,5110,070280104,*,*,*,*,*,*,*,*,434,463,*,*,*,*,897,
Chandler Unified District #80,4242,YOUTH DEVELOPMENT INSTITUTE,7352,072155001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chinle Unified District,4158,,,           _,13,276,275,284,268,254,238,279,300,280,255,235,259,293,3509,
Chinle Unified District,4158,Canyon De Chelly Elementary School,4733,010224155,*,63,61,54,46,34,40,46,*,*,*,*,*,*,344,
Chinle Unified District,4158,Chinle Elementary School,4732,010224150,12,59,64,68,57,56,61,70,*,*,*,*,*,*,447,
Chinle Unified District,4158,Chinle High School,4737,010224240,*,*,*,*,*,*,*,*,*,*,255,235,259,293,1042,
Chinle Unified District,4158,Chinle Junior High School,4731,010224145,*,*,*,*,*,*,*,*,204,198,*,*,*,*,402,
Chinle Unified District,4158,Many Farms Elementary School,4734,010224160,*,52,50,52,44,72,48,55,56,47,*,*,*,*,476,
Chinle Unified District,4158,Mesa View Elementary,4736,010224170,*,60,56,68,73,48,59,63,*,*,*,*,*,*,427,
Chinle Unified District,4158,ST MICHAELS ASSOC FOR SPEC ED,6471,012101001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chinle Unified District,4158,Tsaile Elementary School,4735,010224165,*,42,44,42,48,44,*,45,40,34,*,*,*,*,370,
Chino Valley Unified District,4474,,,           _,85,166,146,159,183,184,172,189,199,176,203,188,165,164,2379,
Chino Valley Unified District,4474,ASCEND (Autism Spectrum Center for Educational and Neurological Development),89923,132107001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chino Valley Unified District,4474,Aspire  High School,91815,130199002,*,*,*,*,*,*,*,*,*,*,*,*,*,11,20,
Chino Valley Unified District,4474,Chino Valley High School,6110,130251203,*,*,*,*,*,*,*,*,*,*,201,186,158,152,697,
Chino Valley Unified District,4474,Del Rio Elementary School,6108,130251101,*,*,*,159,183,184,171,*,*,*,*,*,*,*,697,
Chino Valley Unified District,4474,Heritage Middle School,6109,130251102,*,*,*,*,*,*,*,188,198,175,*,*,*,*,561,
Chino Valley Unified District,4474,Mayer Elementary School,6107,130243101,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Chino Valley Unified District,4474,Territorial Early Childhood Center,78928,130251103,85,166,146,*,*,*,*,*,*,*,*,*,*,*,397,
Chino Valley Unified District,4474,Yavapai County High School,79380,130199001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
"Choice Academies, Inc.",90138,,,           _,*,128,129,133,110,94,62,63,85,57,41,37,32,28,999,
"Choice Academies, Inc.",90138,Adams Traditional Academy,90139,078549001,*,128,129,133,110,94,62,63,42,39,*,*,*,*,800,
"Choice Academies, Inc.",90138,Jefferson Preparatory High School,92636,078549002,*,*,*,*,*,*,*,*,43,18,41,37,32,28,199,
Cholla Academy,5186,,,           _,*,58,42,33,45,27,34,40,33,37,37,38,28,33,485,
Cholla Academy,5186,Westland School,10801,078995001,*,15,23,18,24,16,16,20,17,20,21,25,16,14,245,
Cholla Academy,5186,Westland School Brighton Campus,92637,078995002,*,43,19,15,21,11,18,20,16,17,16,13,12,19,240,
Cicero Preparatory Academy,92316,,,           _,*,*,*,*,*,*,*,136,142,89,54,*,*,*,421,
Cicero Preparatory Academy,92316,Great Hearts Academies - Cicero Prep,92317,078249001,*,*,*,*,*,*,*,136,142,89,54,*,*,*,421,
City of Phoenix - Wilson Headstart,8821,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
City of Phoenix - Wilson Headstart,8821,Wilson Headstart,8822,072616001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Clarkdale-Jerome Elementary District,4486,,,           _,*,31,45,54,43,51,69,48,61,51,*,*,*,*,453,
Clarkdale-Jerome Elementary District,4486,Clarkdale-Jerome Elementary School,6122,130403101,*,31,45,54,43,51,69,48,61,51,*,*,*,*,453,
Cochise Community Development Corporation,81027,,,           _,*,22,23,28,20,25,22,34,32,44,29,23,25,27,354,
Cochise Community Development Corporation,81027,Bereran Academy,81028,028701001,*,22,23,28,20,25,22,34,32,44,29,23,25,27,354,
Cochise Elementary District,4177,,,           _,*,*,*,*,12,12,*,12,*,12,*,*,*,*,87,
Cochise Elementary District,4177,Cochise Elementary School,4785,020326101,*,*,*,*,12,12,*,12,*,12,*,*,*,*,87,
Coconino County Accommodation School District,10386,,,           _,*,*,*,*,*,*,*,*,*,*,*,*,20,101,129,
Coconino County Accommodation School District,10386,County Jail Education Program,79010,030199004,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Coconino County Accommodation School District,10386,Juvenile Detention Education Program,78915,030199003,*,*,*,*,*,*,*,*,*,*,*,*,*,*,14,
Coconino County Accommodation School District,10386,Ponderosa High School,85842,030199007,*,*,*,*,*,*,*,*,*,*,*,*,*,*,65,
Coconino County Accommodation School District,10386,Tse'yaato' High School,81127,030199006,*,*,*,*,*,*,*,*,*,*,*,*,*,40,49,
Colegio Petite Phoenix,92989,,,           _,*,26,16,16,17,*,*,*,*,*,*,*,*,*,75,
Colegio Petite Phoenix,92989,Colegio Petite Arizona,766437,128704001,*,26,16,16,17,*,*,*,*,*,*,*,*,*,75,
"Collaborative Pathways, Inc.",91773,,,           _,*,*,*,*,*,*,*,*,*,*,20,25,40,20,105,
"Collaborative Pathways, Inc.",91773,Arizona College Prep Academy,10733,108909001,*,*,*,*,*,*,*,*,*,*,20,25,40,20,105,
Colorado City Unified District,4370,,,           _,67,45,31,41,42,46,34,38,36,34,31,49,28,19,541,
Colorado City Unified District,4370,Cottonwood Elementary,92635,080214102,67,45,31,41,42,46,34,*,*,*,*,*,*,*,306,
Colorado City Unified District,4370,El Capitan Public School,5567,080214101,*,*,*,*,*,*,*,38,36,34,31,49,28,19,235,
Colorado River Union High School District,4381,,,           _,*,*,*,*,*,*,*,*,*,*,476,486,460,492,1914,
Colorado River Union High School District,4381,CRUHSD Academy,90858,080502004,*,*,*,*,*,*,*,*,*,*,*,*,51,98,198,
Colorado River Union High School District,4381,Mohave High School,5592,080502001,*,*,*,*,*,*,*,*,*,*,318,308,282,275,1183,
Colorado River Union High School District,4381,River Valley High School,5593,080502002,*,*,*,*,*,*,*,*,*,*,151,136,127,119,533,
"Compass High School, Inc.",79467,,,           _,*,*,*,*,*,*,*,*,*,*,31,64,98,229,422,
"Compass High School, Inc.",79467,Compass High School,79468,108788201,*,*,*,*,*,*,*,*,*,*,31,64,98,229,422,
"Compass Points International, Inc",90533,,,           _,*,*,*,*,*,*,*,*,*,*,43,47,44,46,180,
"Compass Points International, Inc",90533,Northpoint Expeditionary Learning Academy,88388,138501001,*,*,*,*,*,*,*,*,*,*,43,47,44,46,180,
Concho Elementary District,4160,,,           _,14,20,13,17,18,20,20,14,21,19,17,16,17,21,247,
Concho Elementary District,4160,Blue Ridge High School,5648,090232204,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Concho Elementary District,4160,Concho Elementary School,4742,010306101,14,20,13,17,18,20,20,14,21,19,*,*,*,*,176,
Concho Elementary District,4160,Show Low High School,5632,090210225,*,*,*,*,*,*,*,*,*,*,*,*,*,*,21,
Concho Elementary District,4160,St Johns High School,4711,010201205,*,*,*,*,*,*,*,*,*,*,11,*,*,*,35,
Concho Elementary District,4160,St. Johns Learning Center,89607,010201206,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Concho Elementary District,4160,White Mountain Institute,79646,090210226,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
"Concordia Charter School, Inc.",89556,,,           _,*,17,18,17,19,18,17,12,*,*,*,*,*,*,118,
"Concordia Charter School, Inc.",89556,Concordia Charter School,89557,078530101,*,17,18,17,19,18,17,12,*,*,*,*,*,*,118,
Congress Elementary District,4479,,,           _,*,*,12,13,11,*,13,*,*,11,*,*,*,*,125,
Congress Elementary District,4479,Congress Elementary School,6114,130317001,*,*,12,13,11,*,13,*,*,11,*,*,*,*,96,
Congress Elementary District,4479,Wickenburg High School,4987,070209201,*,*,*,*,*,*,*,*,*,*,*,*,*,*,28,
Congress Elementary District,4479,Wickenburg Virtual Academy,91264,070209004,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Continental Elementary District,4416,,,           _,29,60,58,67,60,62,61,57,52,56,56,83,44,50,795,
Continental Elementary District,4416,Continental Elementary School,5855,100339001,29,60,58,67,60,62,61,56,52,56,*,*,*,*,561,
Continental Elementary District,4416,Rillito Center,5803,100210125,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Continental Elementary District,4416,Sahuarita High School,5843,100230204,*,*,*,*,*,*,*,*,*,*,*,*,*,*,27,
Continental Elementary District,4416,Walden Grove High School,90824,100230205,*,*,*,*,*,*,*,*,*,*,48,77,40,40,205,
Coolidge Unified District,4442,,,           _,33,107,132,133,141,151,183,186,164,204,183,140,162,208,2127,
Coolidge Unified District,4442,Autism Academy for Education and Development-Tempe,92639,072128002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Coolidge Unified District,4442,Coolidge Alternative Program,92608,110221012,*,*,*,*,*,*,*,*,*,14,31,27,23,67,172,
Coolidge Unified District,4442,Coolidge Headstart,10087,112602002,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Coolidge Unified District,4442,Coolidge High School,5916,110221007,*,*,*,*,*,*,*,*,*,*,152,113,139,141,545,
Coolidge Unified District,4442,Heartland Ranch Elementary School,89577,110221010,*,39,48,49,51,68,73,85,*,*,*,*,*,*,413,
Coolidge Unified District,4442,HoHoKam Middle School,5914,110221005,*,*,*,*,*,*,*,*,156,190,*,*,*,*,346,
Coolidge Unified District,4442,West Elementary School,5911,110221001,32,68,84,84,90,83,110,99,*,*,*,*,*,*,650,
"Cornerstone Charter School,Inc",79077,,,           _,*,*,*,*,*,*,*,*,*,*,17,32,58,116,223,
"Cornerstone Charter School,Inc",79077,Cornerstone Charter School,79099,078994001,*,*,*,*,*,*,*,*,*,*,17,32,58,116,223,
"Cortez Park Charter Middle School, Inc.",79988,,,           _,*,*,*,*,*,*,*,79,71,73,*,*,*,*,223,
"Cortez Park Charter Middle School, Inc.",79988,Imagine Cortez Park Middle,79989,078975101,*,*,*,*,*,*,*,79,71,73,*,*,*,*,223,
Cottonwood-Oak Creek Elementary District,4487,,,           _,23,188,215,223,232,240,235,238,238,247,*,*,*,*,2079,
Cottonwood-Oak Creek Elementary District,4487,Cottonwood Elementary School,6123,130406101,*,*,*,*,151,140,131,*,*,*,*,*,*,*,422,
Cottonwood-Oak Creek Elementary District,4487,Cottonwood Headstart,8546,032602014,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Cottonwood-Oak Creek Elementary District,4487,Cottonwood Middle School,6124,130406102,*,*,*,*,*,*,*,163,163,178,*,*,*,*,504,
Cottonwood-Oak Creek Elementary District,4487,Cupertino Power Learning Academy,733509,132108001,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Cottonwood-Oak Creek Elementary District,4487,Dr Daniel Bright Elementary School,6126,130406104,23,120,141,150,*,*,*,*,*,*,*,*,*,*,434,
Cottonwood-Oak Creek Elementary District,4487,Mountain View Preparatory School,90934,130406106,*,44,46,47,52,74,75,52,54,47,*,*,*,*,491,
Cottonwood-Oak Creek Elementary District,4487,Oak Creek Elementary School,6125,130406103,*,24,28,26,29,26,29,23,20,22,*,*,*,*,227,
Country Gardens Charter Schools,79074,,,           _,*,29,47,53,39,45,29,50,47,31,34,19,*,*,444,
Country Gardens Charter Schools,79074,Country Gardens Charter School,79102,078513001,*,29,47,53,39,45,29,50,47,31,34,19,*,*,444,
Crane Elementary District,4501,,,           _,112,577,630,674,693,712,706,743,713,753,*,*,*,*,6313,
Crane Elementary District,4501,Centennial Middle School,78935,140413107,*,*,*,*,*,*,*,*,301,381,*,*,*,*,682,
Crane Elementary District,4501,Crane Middle School,6172,140413103,*,*,*,*,*,*,*,*,412,*,*,*,*,*,786,
Crane Elementary District,4501,Crane iLearning Academy,778305,140413301,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Crane Elementary District,4501,Desert Choice Schools - Yuma Elementary,92895,072112008,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Crane Elementary District,4501,Gary A. Knox Elementary School,85833,140413108,*,90,96,109,98,119,96,109,*,*,*,*,*,*,717,
Crane Elementary District,4501,Gowan Science Academy,91908,140413138,*,60,61,61,58,60,60,60,*,*,*,*,*,*,420,
Crane Elementary District,4501,Great Beginnings Pre-School,87486,140413110,*,*,*,*,*,*,*,*,*,*,*,*,*,*,78,
Crane Elementary District,4501,H L Suverkrup Elementary School,6174,140413105,*,57,74,50,64,64,58,63,*,*,*,*,*,*,430,
Crane Elementary District,4501,Mesquite Elementary,89582,140413130,*,75,83,103,86,94,103,97,*,*,*,*,*,*,641,
Crane Elementary District,4501,Papago School,5288,070414170,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,
Crane Elementary District,4501,Pueblo Elementary School,6168,140413101,*,72,64,86,103,66,87,96,*,*,*,*,*,*,574,
Crane Elementary District,4501,Rancho Viejo Elementary School,6169,140413102,*,*,*,*,*,123,118,127,*,*,*,*,*,*,371,
Crane Elementary District,4501,Ronald Reagan Fundamental School,6173,140413104,*,53,85,70,92,101,100,98,*,*,*,*,*,*,599,
Crane Elementary District,4501,Salida Del Sol Elementary,85834,140413109,34,98,91,123,110,*,*,*,*,*,*,*,*,*,456,
Crane Elementary District,4501,Valley Horizon Elementary School,6175,140413106,*,70,76,72,80,85,84,91,*,*,*,*,*,*,558,
